Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
21.0,4.8,Sunny,High,2,Snack,scooter,1.0,No,Urban,13,4.201755109956184,10.0
31.0,4.9,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,18,5.416064896118868,15.0
27.0,2.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,33,9.750452184159409,10.0
25.0,4.7,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,38,7.602972681963908,5.0
39.0,4.8,Cloudy,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,37,14.186900500872625,10.0
33.0,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,19,11.03924297467634,10.0
29.0,4.9,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,18,7.78364341285968,15.0
37.0,4.5,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.101220377827945,15.0
30.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,9.75005123332024,5.0
37.0,3.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,6.676912281892781,5.0
36.0,4.3,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,34,4.379589800114024,10.0
38.0,4.6,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,1.0206507551402435,5.0
21.0,4.8,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,45,9.255404632282527,15.0
39.0,4.5,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,5.94794645327372,15.0
38.0,4.3,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,44,8.399957677476879,15.0
25.0,4.2,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,43,11.548887211440926,5.0
26.0,4.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,8.164107762678492,10.0
35.0,4.3,Windy,Jam,2,Snack,electric_scooter,0.0,No,Urban,39,7.318162999383154,15.0
36.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,16,2.2238984990192607,5.0
35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,4.101983832991468,5.0
20.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,1.0836918820463457,15.0
33.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,5.35529699256861,10.0
32.0,4.5,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,29,2.00802619766582,5.0
29.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,24,8.569703011873374,5.0
36.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,27,9.75000379456036,5.0
26.0,4.5,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,4.101310829944036,15.0
21.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,22,7.582183859692349,5.0
39.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33,4.447796794806982,10.0
39.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,30,1.9832462960199695,15.0
32.0,4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,3.2512741831887024,5.0
27.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,17,1.0542485528455978,5.0
38.0,4.0,Fog,High,0,Drinks,motorcycle,2.0,No,Metropolitian,34,4.086572572279319,15.0
22.0,4.3,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,2.1010637572451816,10.0
24.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,14,8.921751467038494,15.0
23.0,3.1,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,35,8.663856793940075,10.0
28.0,4.6,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,21,2.1902688199802696,10.0
39.0,4.9,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,49,9.330613547769412,5.0
28.0,4.6,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,3.062196338206156,15.0
34.0,4.4,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,42,13.34802331334385,15.0
38.0,4.9,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,18,3.83832808172806,5.0
35.0,4.6,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,25,4.242412805823694,15.0
36.0,4.3,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,9.774728097749373,5.0
30.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,32,8.292079090576895,10.0
28.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,38,12.23143629545048,5.0
22.0,5.0,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,10,5.457841449270053,5.0
36.0,4.9,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,28,1.1119492622115985,15.0
39.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,39,9.226258488593702,10.0
32.0,4.2,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,10.897185442915363,15.0
30.0,4.8,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,30,5.100870920339587,15.0
32.0,5.0,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,28,0.9920319656029488,15.0
20.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,11,6.498156581153088,10.0
35.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,7.199290314588111,10.0
34.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,4.28464827389254,5.0
24.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Urban,12,7.585118557460886,5.0
26.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,6.499761393352368,5.0
31.0,4.6,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,19,7.026260879573587,10.0
21.0,4.5,Stormy,High,1,Buffet,motorcycle,0.0,No,Urban,28,1.0832110241343251,5.0
28.0,4.8,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,14,0.9916572045405097,10.0
31.0,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,15,2.0412244860304343,5.0
24.0,4.5,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10,1.0258140009870769,5.0
39.0,4.0,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,36,4.3447394058863535,5.0
23.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,16,1.071162301520416,15.0
28.0,5.0,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,18,3.27411278516211,10.0
34.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,7.929884863367528,5.0
20.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,16,7.026142740372444,15.0
22.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,9.46387583165939,5.0
20.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,12,5.9703267608331725,5.0
27.0,4.5,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,22,8.226750552889333,10.0
26.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,13.326624454267908,5.0
22.0,4.9,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,29,11.275710813309392,5.0
32.0,4.8,Stormy,High,0,Meal,motorcycle,2.0,No,Metropolitian,35,4.332325602261404,10.0
37.0,4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,27,5.134166008818512,5.0
21.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,34,13.668401101214052,15.0
22.0,4.7,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,15,14.455331161691964,5.0
36.0,4.0,Sandstorms,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,5.431061736224961,10.0
22.0,5.0,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,18,6.517149508421832,5.0
33.0,4.9,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,29,7.9262835561809615,5.0
23.0,4.9,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,1.086359034073702,5.0
35.0,4.7,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,29,4.015403472907037,5.0
22.0,4.9,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15,4.205114773756703,5.0
27.0,5.0,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,18,3.2588008823517587,15.0
32.0,3.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,42,13.92105675420132,5.0
31.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,10,6.302912512156039,5.0
26.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,23,5.55974580297909,5.0
25.0,3.5,Sunny,High,0,Meal,motorcycle,1.0,Yes,Metropolitian,48,4.114220717450104,5.0
38.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,9.746963457116191,5.0
21.0,4.8,Stormy,High,2,Meal,electric_scooter,0.0,No,Urban,17,4.3322802399571945,10.0
37.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,5.303420477484603,5.0
24.0,4.0,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,39,8.200515825100094,15.0
25.0,3.5,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,3.110403976196637,5.0
22.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,25,9.455997364754651,5.0
37.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,15,4.956837582919645,10.0
38.0,4.5,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,40,11.794603736125842,15.0
37.0,5.0,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20,10.007540311428052,5.0
27.0,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,10.90149705972714,5.0
21.0,4.5,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,20,13.264801577661908,15.0
28.0,5.0,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,22,5.55974580297909,10.0
36.0,4.5,Sunny,Medium,2,Snack,motorcycle,1.0,No,Urban,23,9.5457651686052,5.0
22.0,4.6,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,11,13.343602779471302,5.0
32.0,4.8,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,22,11.276771417391336,10.0
36.0,4.5,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,16,5.304306730394271,5.0
20.0,2.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,32,11.916738298262118,10.0
34.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,18,0.9542161804162408,15.0
30.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,18,3.250476217997207,10.0
36.0,4.8,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,30,4.203300581555046,15.0
34.0,4.5,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.501660471691102,15.0
35.0,4.2,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,1.0914080767132317,10.0
34.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,11.275743986418778,5.0
37.0,4.6,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,16,14.0778021826984,15.0
37.0,4.3,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,9.65059289852746,15.0
20.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,7.144204634671117,15.0
27.0,4.8,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,23,8.430768056982263,5.0
29.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,2.0913107595228912,15.0
20.0,4.9,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,28,4.3656279620963385,15.0
39.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,43,7.582901701573776,15.0
35.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,15,1.9083046876603529,10.0
39.0,4.9,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,1.0509837416161123,15.0
24.0,4.7,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,10,4.101106297687123,10.0
21.0,4.6,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,12,4.182305120860417,10.0
24.0,4.6,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,17,6.426191933536068,15.0
30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,6.516861026639903,15.0
37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,13.366997180945509,10.0
27.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,15,3.1101232575270084,10.0
29.0,4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,12,3.217326243564486,5.0
38.0,4.1,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33,3.81597082217621,10.0
28.0,4.6,Sandstorms,High,1,Buffet,motorcycle,0.0,No,Metropolitian,11,4.345088190830892,5.0
25.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,11,7.378323920872229,10.0
33.0,4.7,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,34,4.101220377827945,15.0
37.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,3.080038619799827,5.0
25.0,4.7,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,13,5.55974580297909,10.0
31.0,4.6,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,5.10327553861299,10.0
26.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,6.152385204567908,5.0
31.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,3.249859790231178,15.0
30.0,4.9,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,33,5.948097406798422,15.0
34.0,5.0,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,29,1.0542485528455978,5.0
24.0,2.6,Sunny,Low,1,Drinks,scooter,1.0,Yes,Metropolitian,43,8.92091036474357,10.0
25.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,10.942650524644774,15.0
36.0,4.3,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,31,4.956841845881159,15.0
25.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,5.270535565950095,10.0
24.0,4.8,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,8.895591963759975,5.0
38.0,4.8,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17,1.9905179301459668,15.0
20.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,2.073915800842771,15.0
27.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,3.2854126792851965,15.0
33.0,4.4,Sunny,Jam,1,Meal,scooter,2.0,No,Metropolitian,33,8.68970815840417,5.0
39.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,33,3.110664108085482,5.0
32.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,29,2.1828882141964727,10.0
29.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30,9.544581426324648,15.0
24.0,4.5,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,26,10.91553691063277,10.0
23.0,4.4,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,31,1.99045531858977,5.0
23.0,2.5,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,34,11.4014627458626,-1485.0
24.0,5.0,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,10,9.82194997728994,15.0
28.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19,3.0622640690083807,5.0
37.0,4.9,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,8.583457675269715,5.0
33.0,3.6,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,13.32401954122932,10.0
36.0,3.5,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,34,7.585046054302585,15.0
33.0,4.9,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,29,12.23143629545048,15.0
20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,2.182959508821322,10.0
33.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,32,1.0506828541757969,15.0
27.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,24,9.255566124056315,10.0
29.0,4.7,Cloudy,High,2,Snack,scooter,1.0,No,Urban,27,2.182799702132115,5.0
35.0,4.2,Fog,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,38,6.170825091967759,15.0
24.0,5.0,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,14.11876924686726,10.0
28.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,3.011647466620254,15.0
25.0,4.6,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,19,5.183541917136671,15.0
25.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,7.255815155314197,5.0
25.0,5.0,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,1.060712833189958,10.0
37.0,4.7,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,7.585735219930918,10.0
23.0,4.6,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,44,7.58398775683504,15.0
38.0,4.6,Fog,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,38,8.485357695567687,10.0
20.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,8.730917714638222,5.0
39.0,4.4,Fog,Medium,2,Buffet,scooter,2.0,No,Metropolitian,44,8.215180605975247,10.0
29.0,4.5,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,10,3.2742766592966994,10.0
38.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,26,6.4987176968557545,15.0
28.0,5.0,Sandstorms,High,2,Drinks,scooter,0.0,No,Metropolitian,15,0.9916670507485124,5.0
28.0,5.0,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,20,8.201419400036656,10.0
26.0,4.6,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,11.91821488453838,15.0
28.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,2.1429524202083203,5.0
39.0,4.1,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,11.55205685698188,5.0
28.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,38,0.9953022366734884,10.0
24.0,5.0,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,32,8.73086073639361,10.0
36.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,11.40172530799915,15.0
32.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,23,1.1119492622115985,5.0
26.0,4.5,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,6.161259987289174,15.0
33.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,18,7.929534825877641,5.0
32.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,14.082717522502405,5.0
23.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,3.1827469993140345,10.0
34.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,1.083718820543624,15.0
37.0,4.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29,8.667162645692693,10.0
35.0,4.0,Windy,Jam,0,Drinks,motorcycle,2.0,No,Urban,40,6.517594124288391,10.0
35.0,4.3,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,37,7.585942520945823,15.0
34.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,17,6.3223779923733145,10.0
39.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,5.1024832648789245,10.0
30.0,4.8,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,3.061842335644688,10.0
38.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,40,8.895591963759975,10.0
29.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,28,1.990389582636636,10.0
21.0,4.9,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,18,8.669474690019847,10.0
28.0,4.6,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,2.1009474329890976,5.0
39.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,13.873894810223817,15.0
37.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,5.270713305830703,15.0
28.0,4.7,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,7.424839252714435,10.0
32.0,4.9,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,6.306940321793792,-1485.0
29.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,8.293980311741596,10.0
39.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,20,2.0571303987068683,15.0
23.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,8.22745347076197,15.0
21.0,4.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,1.1119492622115985,5.0
35.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Urban,16,1.0835329840973202,15.0
33.0,4.8,Stormy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,34,5.27123040992539,10.0
39.0,4.6,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,29,11.593317122220034,5.0
20.0,4.6,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,23,13.323391987889304,15.0
25.0,4.5,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,25,2.1213674241824623,10.0
36.0,3.7,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,33,7.143797775763253,5.0
39.0,4.2,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,9.8221482736134,15.0
20.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.5004602561768,5.0
27.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,29,11.548533406266884,15.0
32.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,1.0370152802720172,15.0
33.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26,7.639633244489975,10.0
39.0,4.8,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,13.324256799599384,15.0
28.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,16,11.543370813987345,15.0
30.0,5.0,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,13.786054933442925,15.0
25.0,4.7,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,15,5.55974580297909,10.0
34.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,1.0505758621642869,10.0
21.0,2.6,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,39,11.593529224967066,5.0
38.0,4.3,Fog,Low,0,Snack,motorcycle,3.0,Yes,Metropolitian,43,11.55205685698188,15.0
37.0,4.1,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,33,3.181897038556211,5.0
30.0,4.5,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,7.423639080726593,10.0
32.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,34,5.431618080826121,5.0
29.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,6.920618986102625,10.0
22.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,17,6.499325307589222,5.0
32.0,4.7,Stormy,Medium,1,Snack,motorcycle,0.0,No,Urban,31,5.18437214669794,10.0
29.0,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,10.007540311428052,15.0
21.0,4.9,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,2.0572542084022256,15.0
30.0,5.0,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,31,1.9828546609540456,5.0
35.0,4.7,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,21,4.20048966495438,15.0
29.0,4.5,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,17,14.082702667614251,15.0
35.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,4.243066158166399,5.0
26.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,3.258878332419675,5.0
31.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26,3.2741418365160784,15.0
25.0,4.6,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,7.257234051017626,5.0
23.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,7.583814315505874,15.0
22.0,4.9,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,22,14.0828490409659,10.0
23.0,3.5,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,41,11.561628697534704,5.0
36.0,4.8,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,3.96533454916557,10.0
26.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,7.581108189992226,5.0
30.0,3.9,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,8.201119273369109,15.0
34.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,18,13.785013998368465,5.0
27.0,4.6,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29,12.8537387370754,10.0
38.0,4.4,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,43,13.92001051056231,10.0
33.0,5.0,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,21,3.110663981914481,10.0
22.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,25,3.085744474573173,5.0
36.0,3.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,12.23143629545048,15.0
39.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,44,14.047564524508276,15.0
