,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
9585,33.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,10.907857013182973,15.0
9586,23.0,4.9,Windy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,1.0204638224598497,10.0
9587,32.0,4.7,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19,6.130149812624584,5.0
9588,30.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,3.2743177276877105,10.0
9589,26.0,4.1,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,4.956940725054911,15.0
9590,25.0,5.0,Windy,Jam,2,Snack,scooter,0.0,No,Urban,18,13.32611578481391,15.0
9591,24.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,21,14.455331161691964,10.0
9592,22.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,1.0836918820463457,15.0
9593,32.0,4.7,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,29,7.361233958376585,10.0
9594,30.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,4.365868978975919,10.0
9595,26.0,4.6,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,1.0833303617531926,10.0
9596,26.0,4.9,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,27,11.292012088006857,5.0
9597,34.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.0833101295897634,5.0
9598,22.0,5.0,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,4.334595837315525,5.0
9599,34.0,5.0,Fog,Jam,1,Buffet,scooter,1.0,No,Semi-Urban,49,14.455331161691964,5.0
9600,27.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,0.9593529582816714,15.0
9601,28.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,1.9830399221462407,10.0
9602,35.0,4.2,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Urban,44,9.330412029303046,5.0
9603,36.0,4.5,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,8.293980311741596,10.0
9604,26.0,4.9,Sunny,High,1,Drinks,scooter,0.0,No,Urban,17,1.0836464864828894,5.0
9605,23.0,4.7,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Urban,10,5.270617045670138,10.0
9606,37.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,2.183247471084971,15.0
9607,21.0,2.8,Sunny,Low,2,Buffet,electric_scooter,2.0,No,Metropolitian,35,7.350186546603193,10.0
9608,37.0,4.4,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,42,1.0835581540830088,15.0
9609,21.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,17,6.499203685697106,15.0
9610,31.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,34,5.018992980794027,15.0
9611,26.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,2.182780826442867,5.0
9612,39.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,26,1.0255755747375184,5.0
9613,26.0,4.9,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,24,3.9654317355538815,5.0
9614,30.0,4.6,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,26,7.604020758293743,5.0
9615,35.0,4.1,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.1119492622115985,10.0
9616,20.0,4.9,Windy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,23,8.730914770803203,10.0
9617,32.0,5.0,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,42,12.0047098108572,5.0
9618,29.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,5.135081931541017,5.0
9619,27.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,1.0832980411806068,10.0
9620,33.0,4.5,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,3.0622110951062136,5.0
9621,39.0,4.5,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,3.162317113086392,10.0
9622,32.0,4.8,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,48,7.665058888076956,5.0
9623,33.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,24,8.666933121753765,5.0
9624,21.0,4.8,Sunny,High,1,Buffet,scooter,0.0,No,Urban,15,4.101695943189968,5.0
9625,22.0,4.6,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,13.84143740468109,10.0
9626,38.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,24,2.142848174019553,10.0
9627,27.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,14,8.402824778403986,15.0
9628,25.0,4.8,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,3.9653399994424383,10.0
9629,36.0,4.5,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,4.2170582343066965,15.0
9630,20.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,43,7.911901214539279,5.0
9631,21.0,5.0,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,2.0405799381114043,10.0
9632,32.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,26,2.108273183201425,15.0
9633,30.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,21,9.32931671817746,10.0
9634,26.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,0.9915441193164526,5.0
9635,35.0,4.9,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,12,1.9832266089972364,5.0
9636,32.0,4.1,Windy,High,2,Meal,electric_scooter,2.0,No,Metropolitian,34,4.447796794806982,5.0
9637,34.0,4.3,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32,7.639650424543775,10.0
9638,30.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,6.517856423218865,10.0
9639,28.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,7.379203761930744,5.0
9640,35.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,25,1.0914899616314044,5.0
9641,33.0,4.0,Fog,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,43,7.934040699740712,5.0
9642,25.0,4.8,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,24,13.264571560298412,10.0
9643,33.0,4.7,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,28,7.583679290521433,10.0
9644,26.0,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,13,9.821884614244862,5.0
9645,34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,1.0835496999400496,5.0
9646,27.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,6.671694684131345,15.0
9647,20.0,5.0,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,8.486161990052054,5.0
9648,37.0,4.5,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,2.0510590123508488,15.0
9649,32.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,15,6.32456506963499,15.0
9650,38.0,5.0,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,45,8.667951961896883,5.0
9651,26.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,13.47498215850657,10.0
9652,27.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,23,3.149870101543405,5.0
9653,38.0,4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,8.20441316336463,15.0
9654,27.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,11.666051241451587,5.0
9655,32.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,1.0834891511725064,10.0
9656,23.0,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Urban,27,3.2587909293359694,10.0
9657,37.0,4.1,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,32,13.871613867694212,10.0
9658,26.0,4.8,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,7.583719490701696,15.0
9659,33.0,4.0,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,5.55974580297909,5.0
9660,24.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,6.497637022361396,15.0
9661,31.0,4.7,Windy,Jam,2,Buffet,motorcycle,1.0,No,Urban,25,5.269989691359901,10.0
9662,36.0,3.7,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,13.92684774856467,5.0
9663,36.0,4.1,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,42,8.292952771479824,15.0
9664,31.0,4.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,54,9.329111473509228,10.0
9665,21.0,4.5,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,9.449375517442412,15.0
9666,20.0,4.7,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,2.2238984990192607,15.0
9667,38.0,3.5,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,44,8.689230029126108,5.0
9668,29.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,11,4.956545733953816,5.0
9669,21.0,5.0,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,12,2.974143747638933,5.0
9670,22.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,7.639082060642151,15.0
9671,24.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,22,6.548433305316816,5.0
9672,20.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,14.079651931331297,10.0
9673,36.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,24,1.0367537149656794,10.0
9674,34.0,4.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,9.330613547769412,5.0
9675,23.0,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,1.0606906094447408,15.0
9676,27.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Urban,11,2.0993717063975974,15.0
9677,34.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,1.0864064025735214,5.0
9678,26.0,4.5,Windy,High,1,Drinks,scooter,1.0,No,Metropolitian,27,2.108181324219256,5.0
9679,27.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,12.003548814768203,15.0
9680,36.0,3.7,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,37,11.311530223395277,5.0
9681,23.0,4.5,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,15,3.182758454457689,15.0
9682,25.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,13.475703071877009,10.0
9683,33.0,4.6,Fog,Medium,2,Meal,electric_scooter,1.0,No,Urban,37,9.75296330517723,10.0
9684,22.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,7.639680503451659,15.0
9685,22.0,4.9,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,28,4.015261531453168,15.0
9686,25.0,4.9,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,6.131503153253585,10.0
9687,30.0,4.8,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,5.303747788014814,10.0
9688,32.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Urban,44,7.144006452039616,15.0
9689,38.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,3.061723731404148,15.0
9690,27.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,8.73034758220443,5.0
9691,32.0,4.7,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,5.249463916912342,15.0
9692,35.0,5.0,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,5.55974580297909,5.0
9693,37.0,4.5,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,23,3.967601674480556,5.0
9694,21.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,35,8.63108704956465,15.0
9695,39.0,4.8,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,31,6.364292513320622,15.0
9696,35.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,5.948097406798422,5.0
9697,25.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,4.147637921062488,15.0
9698,26.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,7.934040699740712,10.0
9699,35.0,4.7,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,33,3.2504359562653966,5.0
9700,22.0,4.6,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Urban,18,3.980660038140196,5.0
9701,27.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,6.923224101629584,15.0
9702,22.0,4.8,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,7.378566136446633,5.0
9703,37.0,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,28,1.020679224715212,10.0
9704,27.0,4.0,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,20,2.142188615534191,15.0
9705,37.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,28,1.0368476318602955,10.0
9706,22.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,19,9.329927091787372,10.0
9707,25.0,4.5,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Urban,15,4.2018730070264745,5.0
9708,38.0,4.3,Fog,Jam,2,Snack,electric_scooter,1.0,Yes,Metropolitian,39,7.425595448372746,15.0
9709,37.0,4.0,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,6.15083810497863,10.0
9710,29.0,4.8,Fog,Medium,1,Meal,scooter,0.0,No,Urban,18,3.182408212309061,10.0
9711,20.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,8.172641840819571,15.0
9712,30.0,4.6,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Urban,28,5.1024832648789245,5.0
9713,22.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,3.161453625483826,5.0
9714,24.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,6.497495080964228,5.0
9715,39.0,4.6,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,11.40167105204997,5.0
9716,26.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,3.0621792021729264,5.0
9717,32.0,4.8,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,14.120847033634265,10.0
9718,29.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,24,3.13685587729229,15.0
9719,33.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,7.603286740878222,10.0
9720,35.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,1.0286621805615286,5.0
9721,26.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,7.425115056673709,5.0
9722,21.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,29,3.182423275333665,5.0
9723,30.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,8.758637312232523,10.0
9724,23.0,4.4,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,2.1216636523034245,10.0
9725,21.0,4.7,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,4.199273980835239,5.0
9726,20.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10,8.689924065513596,5.0
9727,26.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,11,5.456832053149267,10.0
9728,29.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,14,5.456739484347584,10.0
9729,37.0,4.6,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,9.776166228940005,5.0
9730,21.0,4.7,Stormy,Low,1,Meal,scooter,0.0,No,Urban,10,2.0536773729074955,15.0
9731,30.0,4.9,Sandstorms,High,2,Meal,motorcycle,0.0,No,Metropolitian,27,4.284020859969721,10.0
9732,24.0,4.6,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,3.182051882781524,15.0
9733,35.0,4.3,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,6.671694684131345,10.0
9734,30.0,5.0,Windy,High,1,Snack,motorcycle,0.0,No,Metropolitian,25,4.101695943189968,5.0
9735,31.0,4.2,Cloudy,High,2,Snack,electric_scooter,1.0,No,Urban,36,1.0217394426008557,15.0
9736,23.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,11.592961907693942,10.0
9737,33.0,4.2,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,5.127172066956939,5.0
9738,29.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,26,7.176052091876545,10.0
9739,26.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,20,10.901346422968686,10.0
9740,23.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,22,1.0253743485541174,10.0
9741,29.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,23,12.467195984702716,5.0
9742,39.0,4.3,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,43,9.854766422705074,10.0
9743,25.0,4.5,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,16,9.225797812446778,15.0
9744,24.0,4.5,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,27,11.91646037992074,5.0
9745,32.0,4.5,Stormy,Jam,1,Meal,scooter,1.0,Yes,Metropolitian,42,11.94661306632232,5.0
9746,39.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,15,2.050703366790517,5.0
9747,30.0,4.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,9.775977803245308,5.0
9748,24.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,18,9.184274300619697,15.0
9749,36.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,23,6.151515504574451,5.0
9750,36.0,4.7,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,6.498484005419337,10.0
9751,39.0,4.8,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,4.200361233894864,15.0
9752,24.0,4.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,10.007540311428052,10.0
9753,31.0,4.0,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49,3.153934485406692,10.0
9754,24.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,14,8.921751467038494,15.0
9755,29.0,4.6,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,7.352402743275501,15.0
9756,31.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,10.901297628875753,5.0
9757,29.0,4.9,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30,4.447796794806982,5.0
9758,23.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,1.054336033958115,10.0
9759,24.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,16,10.007540311428052,10.0
9760,29.0,4.5,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,14,3.181909486235757,5.0
9761,29.0,4.6,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,20,14.455331161691964,10.0
9762,39.0,4.7,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,18,3.162458830245692,10.0
9763,25.0,4.9,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Urban,15,5.184089377481929,15.0
9764,30.0,4.9,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,20,7.640718982282822,10.0
9765,23.0,4.5,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,13,5.2702408113820205,10.0
9766,31.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,24,6.51695843018216,5.0
9767,32.0,3.7,Windy,Medium,2,Snack,scooter,2.0,No,Metropolitian,35,9.546704673816524,5.0
9768,31.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,27,1.0541215525202472,10.0
9769,38.0,4.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,39,6.671694684131345,5.0
9770,36.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,2.0,No,Metropolitian,32,6.161323952112074,10.0
9771,28.0,4.9,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,28,5.142538692604296,5.0
9772,27.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,18,3.162317113086392,15.0
9773,25.0,3.9,Sunny,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,45,4.082878057152809,15.0
9774,25.0,4.7,Stormy,Jam,1,Meal,motorcycle,0.0,No,Urban,10,5.431378786334131,5.0
9775,26.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,2.166227977287195,10.0
9776,29.0,4.1,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,11.400448680552504,5.0
9777,24.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,1.02531612048299,10.0
9778,29.0,4.9,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,17,1.0833101295897634,5.0
9779,20.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,20,9.4496648495163,5.0
9780,28.0,4.9,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,25,5.303624830314379,10.0
9781,39.0,4.7,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,6.500627265960594,5.0
9782,29.0,4.5,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23,7.318355020051351,5.0
9783,20.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,18,6.363539909360049,15.0
9784,35.0,4.8,Fog,Medium,0,Drinks,motorcycle,2.0,Yes,Metropolitian,45,9.232552076330686,10.0
9785,34.0,4.8,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,38,7.909335377260947,15.0
9786,33.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,17,4.344971606876617,10.0
9787,32.0,4.9,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,5.252182125709929,15.0
9788,36.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,49,13.69940802109486,10.0
9789,22.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,18,7.583642421553255,15.0
9790,26.0,4.9,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,22,4.199698985376555,5.0
9791,39.0,4.4,Windy,High,1,Snack,scooter,1.0,No,Urban,31,3.956535791935128,10.0
9792,25.0,4.7,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,12,7.199086512996844,15.0
9793,31.0,5.0,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,6.67732147277873,10.0
9794,28.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,3.061721165842284,5.0
9795,24.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,7.199154588387047,5.0
9796,33.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,43,6.17093809563922,5.0
9797,31.0,4.1,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,39,14.186531747233628,5.0
9798,34.0,4.6,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,6.938582174675991,10.0
9799,33.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,11.560981957909451,-1485.0
9800,35.0,4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,18,2.98555311939337,10.0
9801,32.0,4.0,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,5.55974580297909,15.0
9802,33.0,4.5,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,9.82133349811772,5.0
9803,20.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,18,8.689230029126108,5.0
9804,39.0,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,13.651975410549468,5.0
9805,24.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,10,3.251012128423927,5.0
9806,33.0,5.0,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34,6.17050588891922,5.0
9807,38.0,4.4,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,6.497495080964228,15.0
9808,22.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,9.455997364754651,15.0
9809,27.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,5.25428455752723,15.0
9810,24.0,4.8,Windy,High,1,Drinks,scooter,1.0,No,Metropolitian,23,4.332929376709732,10.0
9811,35.0,4.5,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,17,5.456722917991487,5.0
9812,29.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21,8.730336620583625,15.0
9813,33.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,44,8.895591963759975,10.0
9814,23.0,4.5,Sandstorms,Jam,1,Snack,scooter,0.0,No,Urban,20,3.162560487960644,10.0
9815,35.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,3.1551927900312395,10.0
9816,29.0,4.1,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,38,13.700409909867318,10.0
9817,21.0,5.0,Fog,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,37,13.264571560298412,15.0
9818,29.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,6.920618986102625,10.0
9819,24.0,4.6,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,16,2.0571303987068683,10.0
9820,22.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,17,6.499325307589222,5.0
9821,28.0,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,10.902366936172752,15.0
9822,32.0,4.7,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.1825187507818846,5.0
9823,24.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,2.0436895488757414,15.0
