Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
25.0,4.9,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,12,1.0368714474882568,15.0
22.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,11.311546305564546,15.0
39.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,3.81597082217621,5.0
32.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49,5.4185730925965405,15.0
30.0,4.9,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,30,13.324195848490223,10.0
30.0,4.3,Sandstorms,Jam,1,Buffet,scooter,2.0,No,Metropolitian,35,6.67732147277873,10.0
36.0,4.6,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,20,13.662934606123615,5.0
38.0,4.6,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,5.415616398935036,10.0
30.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,2.166616967113156,10.0
39.0,5.0,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,32,4.216316263786361,15.0
31.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,5.134166008818512,15.0
37.0,4.7,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,3.162506634102179,15.0
36.0,3.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,34,8.925128924171185,10.0
23.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,10.007540311428052,10.0
31.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,2.182844255789631,10.0
34.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,25,9.408508690069082,15.0
38.0,4.3,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,9.227563818958034,5.0
27.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,18,6.548383248814564,10.0
25.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,5.970537331356857,10.0
34.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,13.873601621953206,5.0
28.0,4.0,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,9.545598221345072,5.0
29.0,4.8,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,21,14.078315904391305,5.0
20.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,11.664434123017083,10.0
35.0,4.8,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,27,7.358294933144614,5.0
28.0,4.4,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,9.821420886127681,15.0
21.0,4.8,Sandstorms,Jam,2,Snack,scooter,0.0,No,Urban,10,3.249770403469984,15.0
20.0,4.2,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,1.1119492622115983,5.0
37.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,25,11.946434137690275,5.0
38.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Urban,42,12.899040926813548,5.0
23.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,31,8.029047042081238,15.0
22.0,4.5,Sunny,High,2,Drinks,electric_scooter,1.0,No,Urban,10,4.21648823875711,5.0
26.0,4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,2.167022364934394,10.0
23.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,9.484867653111174,5.0
27.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Urban,24,9.184553237096713,15.0
35.0,4.7,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,11.222926965682742,15.0
25.0,4.9,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,11,9.775355591620292,15.0
27.0,4.9,Windy,Low,2,Drinks,scooter,1.0,No,Urban,15,1.0209737201319613,10.0
22.0,4.7,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,24,4.147335976285364,15.0
36.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,47,7.78364341285968,15.0
29.0,4.7,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,28,3.2846561968853085,10.0
20.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,2.0539012337587086,15.0
37.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,9.544581426324648,5.0
24.0,4.5,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,6.323802076711021,15.0
26.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,19,3.1495998653915747,5.0
30.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,7.256579454198161,5.0
20.0,4.9,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,20,4.082751606148094,10.0
33.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,1.060977588630002,5.0
30.0,4.7,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,6.547953025967647,10.0
26.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,29,2.973941086881169,5.0
34.0,3.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,38,11.916311144382696,5.0
28.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,1.036836336213513,10.0
35.0,4.7,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,28,2.974428937912511,5.0
29.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,15,6.151515504574451,5.0
29.0,4.8,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,23,4.205119528567269,10.0
28.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,12.930274622675885,10.0
33.0,4.3,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,35,9.180177108905456,5.0
27.0,4.2,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,34,7.377904300347684,5.0
35.0,4.0,Cloudy,Jam,1,Snack,motorcycle,2.0,Yes,Metropolitian,48,7.78364341285968,15.0
24.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,7.928750173000169,5.0
37.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,6.303143490417803,15.0
33.0,4.8,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,47,8.483892281323582,5.0
29.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,23,11.400461828948924,10.0
35.0,4.6,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,8.201443510899056,10.0
34.0,3.5,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,13.652359443172942,15.0
20.0,4.3,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,41,13.262815247769417,10.0
35.0,4.6,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,0.9916913771091296,5.0
28.0,4.6,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,20,11.594273864476593,10.0
37.0,4.8,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29,13.651601284841844,10.0
36.0,4.4,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,41,11.311332840315773,10.0
33.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.580422337371543,-1485.0
25.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,7.639632932352416,5.0
20.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,13.70038826425013,-1485.0
38.0,4.8,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,4.345621911361465,10.0
28.0,4.1,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,9.255303982128607,15.0
30.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,2.975832830138616,15.0
26.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,7.177519897885946,5.0
25.0,4.6,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,26,2.167022364934394,10.0
20.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,11,12.88468675329159,5.0
28.0,4.7,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,29,2.167340281319142,5.0
38.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,1.0217286303285396,15.0
21.0,4.4,Fog,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,40,11.913145045779615,5.0
30.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,6.671694684131345,10.0
36.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,6.671694684131345,15.0
27.0,5.0,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,4.447796794806982,10.0
33.0,4.7,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,11.224662656503748,10.0
24.0,4.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,12,2.967681912342561,5.0
20.0,4.8,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,5.431061736224961,10.0
20.0,5.0,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,25,3.3358476850190417,15.0
25.0,4.6,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,5.417354669978296,10.0
20.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,17,1.060841360116201,15.0
27.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,24,10.902426163581175,10.0
25.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,5.55974580297909,5.0
29.0,4.6,Fog,Low,1,Meal,scooter,0.0,No,Urban,17,6.548368262217668,15.0
39.0,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,37,8.895591963759975,15.0
27.0,4.7,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,26,13.324256799599384,5.0
32.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Urban,43,11.911122133811972,5.0
27.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,37,14.23130305956769,10.0
26.0,4.8,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,3.1495514278717587,5.0
37.0,4.4,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,4.101890388715957,10.0
31.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,6.30359337350817,5.0
26.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,3.149870101543405,15.0
22.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,1.0217580333561114,5.0
22.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,8.92072458126151,15.0
31.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,11.662877216421583,15.0
34.0,4.6,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,18,4.957578641476943,5.0
29.0,4.6,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Urban,20,9.184189035955372,15.0
37.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,39,11.311546305564546,5.0
28.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,5.103097972701469,5.0
33.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,5.183066646485179,10.0
27.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,2.1829011011711947,5.0
25.0,4.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,24,8.293006920939774,5.0
28.0,4.8,Sandstorms,High,1,Buffet,scooter,0.0,No,Metropolitian,22,1.0286733449198995,15.0
21.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,14.185585359325334,10.0
21.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,1.0914899616314044,15.0
36.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,48,3.0857989057068487,5.0
37.0,4.2,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,31,3.0857989057068487,15.0
33.0,4.5,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,14.08194792828125,10.0
20.0,4.7,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26,4.182305120860417,10.0
24.0,4.7,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,10,4.20048966495438,5.0
20.0,5.0,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,38,10.007540311428052,5.0
31.0,4.4,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,8.664633102780966,10.0
23.0,5.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,14,2.9780149573136194,10.0
20.0,2.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,40,7.585046054302585,10.0
34.0,4.7,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,5.142573580453602,5.0
28.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,9.255404632282527,15.0
27.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Urban,14,1.020679224715212,15.0
20.0,4.8,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,4.344505349359169,10.0
39.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,27,6.152327843856851,10.0
29.0,5.0,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,11.400427333530454,10.0
39.0,4.5,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,24,1.054336033958115,5.0
27.0,4.6,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Urban,18,1.0517939167292163,15.0
27.0,4.7,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,11,2.1669346659079243,5.0
39.0,4.7,Fog,Jam,0,Buffet,motorcycle,3.0,Yes,Semi-Urban,54,10.901550206638907,10.0
26.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,2.1724527438629653,15.0
39.0,4.8,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,27,11.666200840396243,5.0
34.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,7.78364341285968,5.0
24.0,4.6,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Urban,20,4.101890388715957,10.0
29.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,4.769397577406418,-1485.0
30.0,4.9,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,35,4.345088190830892,5.0
31.0,4.5,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,12.00344191188381,10.0
27.0,4.9,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,26,8.213747827565511,5.0
28.0,4.6,Sandstorms,High,1,Buffet,motorcycle,0.0,No,Metropolitian,11,4.345088190830892,5.0
22.0,4.7,Windy,Medium,2,Drinks,motorcycle,1.0,No,Urban,27,4.106568796553558,15.0
30.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,7.352201571850768,10.0
21.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,15,8.758637312232523,15.0
23.0,5.0,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,3.1822717744114293,10.0
32.0,4.9,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,3.3358476850190417,10.0
26.0,4.9,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,32,6.499223125947901,15.0
32.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,13.326740365475377,15.0
38.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,6.220146894039967,10.0
23.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,8.293701387353389,10.0
34.0,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,7.78364341285968,15.0
34.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40,7.2572343456805335,5.0
37.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,5.103300143381466,15.0
35.0,4.6,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,42,14.082343841861821,5.0
34.0,4.3,Windy,High,0,Buffet,motorcycle,1.0,No,Urban,31,4.086454888447418,10.0
32.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,20,13.651601284841844,10.0
37.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,28,1.0832292837552095,10.0
27.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,7.355554106105558,15.0
25.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,38,8.403374097224342,10.0
30.0,4.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,5.94709061133067,15.0
22.0,5.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,7.350094813679427,15.0
31.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,0.9595865358777619,5.0
31.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30,11.912677823964211,10.0
25.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,1.0711203660618707,5.0
34.0,3.9,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,8.66688716134063,10.0
39.0,5.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,12.101743900512634,10.0
30.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,9.748104091123713,10.0
20.0,4.7,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Urban,24,6.32456506963499,5.0
32.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,3.2743715224301377,15.0
39.0,4.8,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,30,7.506376231645871,10.0
37.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.332990735447471,10.0
31.0,3.9,Sandstorms,Jam,2,Snack,scooter,0.0,No,Urban,33,8.920035777353858,10.0
35.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,4.956837582919645,15.0
20.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,15,8.226750552889333,15.0
38.0,4.9,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,44,12.231436295450479,15.0
30.0,5.0,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,14.186526952802422,15.0
24.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,22,9.240139587120964,10.0
38.0,5.0,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,16,5.1271753317259305,5.0
32.0,4.5,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,3.151500208748111,5.0
27.0,4.7,Sunny,High,2,Drinks,motorcycle,1.0,No,Metropolitian,19,4.3319341271265,10.0
29.0,4.9,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,8.201419400036656,15.0
20.0,4.6,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,13.699968247323712,15.0
20.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,16,6.671694684131345,10.0
29.0,4.8,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,24,4.9569421312813615,5.0
37.0,4.8,Fog,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,19,2.1726269972759122,10.0
39.0,4.4,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,5.126263289043093,5.0
30.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,27,4.331839570404694,5.0
37.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,43,10.877288395748074,15.0
30.0,4.4,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,1.0286657620761537,5.0
26.0,4.1,Cloudy,Jam,1,Snack,scooter,0.0,No,Urban,32,3.076084797939766,5.0
21.0,4.6,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,27,6.671694684131345,10.0
26.0,3.5,Sunny,Low,2,Snack,scooter,1.0,Yes,Metropolitian,43,9.45385601511031,15.0
38.0,4.2,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,40,7.257635015582894,15.0
34.0,5.0,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,8.92540070134852,10.0
38.0,4.9,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,7.603221723151941,10.0
26.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,2.0734856780938267,10.0
38.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,9.641179440267381,-1490.0
29.0,4.6,Sunny,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,17,13.64785342101673,10.0
32.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,6.569181444890334,5.0
26.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,8.48520043600397,10.0
20.0,4.8,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,19,13.697563217695208,15.0
33.0,3.6,Stormy,Medium,1,Snack,scooter,2.0,No,Urban,37,11.277107245762906,10.0
29.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,7.665579025108481,-1490.0
37.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,5.970645463201,10.0
25.0,4.7,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,10,8.48520043600397,5.0
32.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,32,1.060977588630002,10.0
29.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,21,4.0827744588075765,15.0
37.0,4.4,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,32,8.364052978774485,10.0
29.0,4.0,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,32,7.424891886028742,10.0
25.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,19,5.947474192566999,10.0
24.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,8.485257302669602,15.0
25.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.37767994869694,15.0
22.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,2.182959508821322,10.0
25.0,4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,4.3346144049351425,10.0
26.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,9.255566124056317,15.0
37.0,3.7,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,36,12.85371692125164,10.0
33.0,4.4,Sunny,Jam,1,Meal,scooter,2.0,No,Metropolitian,33,8.68970815840417,5.0
21.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,2.2238984990192607,15.0
39.0,4.9,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,32,5.135046111809937,10.0
28.0,5.0,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,10,2.0572506555899097,10.0
28.0,4.6,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,9.77583093179656,15.0
36.0,4.5,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,22,5.474509775627243,5.0
31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,5.4311110906586695,5.0
30.0,4.9,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15,6.12924000060394,15.0
38.0,4.3,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,5.3656805816852335,5.0
20.0,4.2,Cloudy,High,1,Snack,motorcycle,0.0,No,Urban,33,2.0997648958309756,15.0
31.0,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,22,1.0368665262189236,15.0
28.0,4.7,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,29,11.914035087391078,15.0
38.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,3.1825187507818846,10.0
34.0,4.1,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,48,12.044003305678755,15.0
38.0,4.5,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,6.5482190378779785,5.0
38.0,4.2,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,9.032913085961086,5.0
31.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,25,8.895591963759975,10.0
31.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,2.100308250195618,5.0
35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,45,7.78364341285968,15.0
28.0,4.8,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,5.127292180156007,5.0
24.0,4.9,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,23,9.74664078749292,5.0
31.0,4.1,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,40,9.2547620210032,5.0
35.0,3.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,36,7.929291065977059,15.0
24.0,4.9,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,25,4.365409365445196,10.0
22.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,22,7.67247038380427,10.0
25.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,27,3.1623298825405257,10.0
20.0,4.6,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,23,6.298527044005475,15.0
26.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,6.518184594821492,5.0
21.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Urban,32,8.212940265983782,10.0
21.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,27,6.9423815280340095,15.0
25.0,4.9,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,1.0607421955601075,10.0
28.0,5.0,Sunny,High,1,Snack,motorcycle,0.0,No,Urban,11,4.243192787367076,15.0
21.0,4.6,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,25,2.974366230455268,5.0
26.0,5.0,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,16,3.258666114389267,15.0
